meal_id,name,calories
2659,"Milk, 3.7% milkfat, fluid, producer",64
2662,"Cheese, nonfat or fat free, cheddar",157
2663,"Tangerines, raw, (mandarin oranges)",53
2664,"Gravy, fat free, turkey, CAMPBELL'S",33
2668,"Gravy, ready-to-serve, canned, beef",53
2669,"Pickles, low sodium, sour, cucumber",11
2670,"Fish, raw (Alaska Native), sheefish",115
2672,"Ice cream cones, rolled-type, sugar",402
2673,"Beverages, Cranberry juice cocktail",52
2674,"Apricots, uncooked, sulfured, dried",241
2675,"Pears, drained, heavy syrup, canned",74
2676,"Plums, drained, heavy syrup, canned",89
2677,"Cheese, 1% milkfat, lowfat, cottage",72
2678,"Cheese, 2% milkfat, lowfat, cottage",81
2679,"Babyfood, apple-sweet potato, juice",48
2680,"Tomatoes, stewed, canned, ripe, red",26
2681,"Frostings, dry mix, creamy, vanilla",410
2682,"Apples, heated, unsweetened, frozen",47
2686,"Corn flour, white, unenriched, masa",363
2688,"Beverages, powder, Whiskey sour mix",383
2689,"Pineapple, extra sweet variety, raw",51
2692,"Beverages, chicory, instant, coffee",3
2694,"Soup, ready-to-serve, chicken broth",6
2695,"Vanilla extract, alcohol, imitation",237
2696,"Peas and onions, unprepared, frozen",70
2697,"Rhubarb, with sugar, cooked, frozen",116
2699,"Tomatoes, stewed, cooked, ripe, red",79
2701,"Wheat flour, enriched, bread, white",361
2705,"Salad dressing, low calorie, caesar",110
2707,"Potatoes, without salt, skin, baked",198
2708,"Tomato sauce, no salt added, canned",24
2710,"Babyfood, orange and apricot, juice",46
2714,"Snacks, very low sodium, corn cakes",387
2719,"Hyacinth-beans, raw, immature seeds",46
2724,"Rice, unenriched, raw, short-grain, white",358
2725,"Crustaceans, canned, mixed species, shrimp",100
2731,"Beans, cooked, ranch style, barbecue, chili",97
2733,"Turkey from whole, raw, meat only, dark meat",108
2736,"Cereals ready-to-eat, COCO-ROOS, MALT-O-MEAL",389
2738,"Carbonated beverage, chocolate-flavored soda",42
2739,"Alcoholic Beverage, Merlot, red, table, wine",83
2741,"Alcoholic beverage, hard lemonade, malt beer",68
2742,"Alcoholic beverage, 80 proof, rum, distilled",231
2744,"Rice, unenriched, cooked, short-grain, white",130
2747,"Sweet potato, home-prepared, candied, cooked",164
2749,"Chicken, raw, meat only, dark meat, roasting",113
2752,"Vegetable juice cocktail, canned, low sodium",19
2753,"Cereals ready-to-eat, BASIC 4, GENERAL MILLS",358
2754,"Cranberry juice cocktail, frozen concentrate",201
2759,"SPAGHETTIOS, Mini Beef Ravioli in Meat Sauce",99
2760,"KELLOGG'S, Low Fat, Homestyle, Waffles, EGGO",229
2762,"Soup, prepared with water, cubed, beef broth",3
2763,"KASHI Three Cheese Penne, unprepared, frozen",126
2764,"Soup, ready-to-serve, canned, chunky, turkey",57
2765,"Purslane, with salt, drained, boiled, cooked",18
2766,"Cranberries, raw (Alaska Native), bush, wild",55
2767,"SPAGHETTIOS, easy open, SpaghettiOs Original",70
2769,"Candies, chocolate-flavor roll, TOOTSIE ROLL",387
2770,"Babyfood, junior, sweet potatoes, vegetables",60
2772,"Vegetable smoothie, KALE BLAZER, NAKED JUICE",28
2774,"KASHI Mayan Harvest Bake, unprepared, frozen",121
2775,"KASHI, Frozen Entree, Chicken Pasta Pomodoro",100
2776,"Frozen yogurts, flavors other than chocolate",127
2777,"Eggplant, with salt, drained, boiled, cooked",33
2779,"Parsnips, with salt, drained, boiled, cooked",71
2780,"Spinach, unprepared, chopped or leaf, frozen",29
2781,"KASHI, Frozen Entree, Sweet and Sour Chicken",113
2782,"Figs, solids and liquids, water pack, canned",53
2783,"Beverages, powder, no sugar added, Cocoa mix",377
2788,"Leavening agents, compressed, baker's, yeast",105
2789,"PEPPERIDGE FARM, Jewish Rye Bread (Seedless)",253
2791,Wonton wrappers (includes egg roll wrappers),291
2792,"Broccoli, with salt, drained, boiled, cooked",35
2793,"Turkey, raw, meat only, back from whole bird",113
2795,"CAMPBELL'S, Spicy Hot V8, V8 Vegetable Juice",21
2797,"Celeriac, with salt, drained, boiled, cooked",27
2798,"Collards, with salt, drained, boiled, cooked",33
2799,"Beverages, as served in restaurant, Horchata",54
2800,"Rice mix, unprepared, dry mix, cheese flavor",362
2801,"KRAFT, STOVE TOP Stuffing Mix Chicken Flavor",381
2804,"Babyfood, junior, apple and blueberry, fruit",62
2806,"Alcoholic beverage, BUDWEISER, regular, beer",41
2810,"Cake, fat-free, commercially prepared, pound",283
2811,"Fruit cocktail, drained, heavy syrup, canned",70
2814,CAMPBELL'S Homestyle Butternut Squash Bisque,45
2816,"Beverages, Diet Cranberry Juice, OCEAN SPRAY",4
2817,"Alcoholic beverage, 90 proof, gin, distilled",263
2818,"Cereals, dry, whole wheat hot natural cereal",342
2819,"Squash, without salt, baked, hubbard, winter",50
2820,"Bread, french or vienna (includes sourdough)",272
2823,"Rice, uncooked, enriched, short-grain, white",358
2824,"Rice, uncooked, unenriched, glutinous, white",370
2825,"Gravy, prepared, low sodium, meat or poultry",53
2826,"Pancakes, ready-to-heat, frozen, gluten-free",215
2828,"Beverages, decaffeinated, brewed, green, tea",0
2829,"Gums, seed gums (includes locust bean, guar)",332
2832,"Syrups, with 2% maple, pancake, table blends",265
2834,"Babyfood, orange and apple and banana, juice",47
2837,"Chicken, raw, meat only, light meat, stewing",137
2838,"Soup, condensed, canned, split with ham, pea",141
2839,"Fish, dry heat, cooked, mixed species, perch",117
2840,"Pancakes, prepared, complete, dry mix, plain",194
2841,"Babyfood, junior, pears and pineapple, fruit",44
2842,"Babyfood, junior, apple and raspberry, fruit",58
2843,"Alcoholic Beverage, Claret, red, table, wine",83
2846,"Prickly pears, raw (Northern Plains Indians)",42
2847,"Nuts, boiled and steamed, chinese, chestnuts",153
2849,"Beverages, powder, Carob-flavor beverage mix",372
2850,"Lambsquarters, raw (Northern Plains Indians)",47
2851,"Egg custards, prepared with 2% milk, dry mix",112
2852,"Beverages, powder, unsweetened, instant, tea",315
2853,"Seeds, low fat (glandless), cottonseed flour",332
2854,"Squash, raw, includes skin, zucchini, summer",17
2858,"Kohlrabi, with salt, drained, boiled, cooked",29
2859,"Lamb, raw, sweetbread, imported, New Zealand",72
2867,"Yogurt, DANNON OIKOS, vanilla, nonfat, Greek",85
2878,"Chicken, raw, meat only, broilers or fryers",119
2881,"Babyfood, Banana with orange medley, GERBER",86
2882,"Turkey, raw, meat only, thigh, retail parts",116
2885,"Cherries, drained, water pack, canned, sour",42
2886,"Ice creams, 98% Fat Free Chocolate, BREYERS",136
2888,"Prunes, uncooked, dehydrated (low-moisture)",339
2890,"Alcoholic beverage, canned, tequila sunrise",110
2891,"Babyfood, mix vegetables junior, vegetables",36
2892,"Sesbania flower, with salt, steamed, cooked",21
2893,"Fish, sweet recipe, commercial, gefiltefish",84
2894,"Roast beef, sliced, prepackaged, deli style",115
2895,"DENNY'S, from kid's menu, macaroni & cheese",150
2896,"Beverages, powder, regular, instant, coffee",353
2898,"Soup, prepared with water, mix, dry, tomato",38
2900,"Soup, condensed, canned, cream of asparagus",69
2902,"CAMPBELL'S, condensed, Cream of Potato Soup",71
2903,"Dock, without salt, drained, boiled, cooked",20
2906,"Fish, raw, mixed species, Pacific, rockfish",90
2909,"Babyfood, strained, turkey and rice, dinner",52
2910,"OLIVE GARDEN, spaghetti with pomodoro sauce",102
2911,"Beverage, not chocolate, dry, milkshake mix",329
2912,"Kale, without salt, drained, boiled, cooked",28
2913,"Cranberry sauce, OCEAN SPRAY, canned, whole",158
2914,"Puddings, fat free, ready-to-eat, chocolate",93
2915,"Desserts, prepared-from-recipe, apple crisp",161
2917,"SPAGHETTIOS, SpaghettiOs with Sliced Franks",87
2921,"Babyfood, junior, creamed, corn, vegetables",65
2922,"Pumpkin, with salt, drained, boiled, cooked",18
2926,"Alcoholic Beverage, Gamay, red, table, wine",78
2927,"Babyfood, strained, corn and sweet potatoes",68
2928,"Okra, without salt, drained, boiled, cooked",22
2931,"Crustaceans, moist heat, cooked, blue, crab",83
2932,"CAMPBELL'S CHUNKY, New England Clam Chowder",81
2934,"Sauce, original, SWEET BABY RAY'S, barbecue",192
2936,"Beverages, diet, ready-to-drink, green, tea",0
2937,"PEPPERIDGE FARM, Whole Grain 15 Grain Bread",270
2938,"Leavening agents, low-sodium, baking powder",97
2939,"Beans, raw, mature seeds, royal red, kidney",329
2940,"Naranjilla (lulo) pulp, unsweetened, frozen",25
2942,"Beans, raw, mature seeds, cranberry (roman)",335
2943,"Raspberries, wild (Northern Plains Indians)",62
2944,"Beverages, fast-food cola, cola, carbonated",37
2945,"Tomato products, with onions, sauce, canned",42
2946,"Sauce, prepared-from-recipe, sweet and sour",79
2949,"Turnips, with salt, drained, boiled, cooked",22
2954,KRAFT BREAKSTONE'S FREE Fat Free Sour Cream,91
2955,"Babyfood, strained, bananas and rice, plums",57
2956,"Wheat flour, unenriched, all-purpose, white",364
2959,"Restaurant, chicken and vegetables, Chinese",95
2961,"HEALTHY REQUEST, condensed, Minestrone Soup",63
2962,"Peas and onions, solids and liquids, canned",51
2963,"Babyfood, strained, mixed vegetable, dinner",41
2965,"Babyfood, strained, banana pudding, dessert",68
2966,"Fish, raw, mixed species, fresh water, bass",114
2969,"Rice, cooked, enriched, medium-grain, white",130
2970,"Beverages, diet, lemon, ready-to-drink, tea",2
2975,"Beverages, Peach Mango, V8 SPLASH Smoothies",37
2976,"Sweeteners, powder, dry, fructose, tabletop",368
2977,"Balsam-pear (bitter gourd), raw, leafy tips",30
2979,"Babyfood, mango with tapioca, fruit dessert",70
2986,"Babyfood, strained, green beans, vegetables",27
2987,"Alcoholic Beverage, Syrah, red, table, wine",83
2988,"Snacks, sesame seed, brown rice, rice cakes",392
2989,"Spinach, with salt, drained, boiled, cooked",23
2990,"Salsify, with salt, drained, boiled, cooked",68
2991,"Fireweed, raw (Alaska Native), young leaves",44
2992,"Sauce, ready to serve, mild, red, enchilada",30
2994,"Pasta, without added salt, enriched, cooked",158
2997,"Beverages, unsweetened, lemon, instant, tea",345
3001,"Rolls, reduced-calorie, hamburger or hotdog",196
3002,"Beans, raw, mature seeds, all types, kidney",333
3003,"Beans, canned, mature seeds, great northern",114
3005,"Yokan, prepared from adzuki beans and sugar",260
3014,"Cardoon, with salt, drained, boiled, cooked",20
3015,"Carrots, with salt, drained, boiled, cooked",35
3016,"Cereals ready-to-eat, RALSTON Corn Biscuits",367
3017,"Gravy, slow roast, chicken, FRANCO-AMERICAN",34
3020,"Salad dressing, fat-free, italian dressing",47
3021,"WORTHINGTON Diced Chik, unprepared, canned",80
3023,"Cereals ready-to-eat, FRUITY PEBBLES, POST",402
3025,"Cereals ready-to-eat, KING VITAMAN, QUAKER",381
3026,"Turkey, raw, meat only, wing, retail parts",112
3027,"Vitasoy USA Organic Nasoya, Tofu Plus Firm",74
3028,"Taro leaves, without salt, steamed, cooked",24
3031,"Babyfood, banana juice with low fat yogurt",89
3032,"Fish, dry heat, cooked, wild, coho, salmon",139
3033,"Broadbeans (fava beans), raw, mature seeds",341
3037,"Borage, with salt, drained, boiled, cooked",25
3040,"Fish, dry heat, cooked, Atlantic, wolffish",123
3044,"Beans, solids and liquids, canned, shellie",30
3045,"Babyfood, strained, chicken noodle, dinner",66
3047,"Deer (venison), raw (Alaska Native), sitka",116
3048,"Crackers, without salt, plain, melba toast",390
3051,"Babyfood, with calcium, fruit punch, juice",52
3054,"Babyfood, strained, green beans and turkey",51
3055,"Babyfood, instant, dry, brown rice, cereal",406
3056,"Rice, unenriched, raw, medium-grain, white",360
3057,"Pasta, cooked, spinach, fresh-refrigerated",130
3059,"Chicken, raw, meat only, cornish game hens",116
3061,"Nuts, coconut water (liquid from coconuts)",19
3062,"Soup, prepared with water, mix, dry, onion",12
3063,"Babyfood, strained, peach cobbler, dessert",65
3064,"Bread, toasted, (includes gluten), protein",270
3065,"Rice, UNCLE BENS, cooked, parboiled, brown",147
3066,"Soymilk, unfortified, original and vanilla",54
3067,"OSCAR MAYER, Chicken Breast (honey glazed)",109
3068,"PEPPERIDGE FARM, Farmhouse Sourdough Bread",269
3071,"Cereals ready-to-eat, KASHI Honey Sunshine",332
3074,"Soup, condensed, canned, chicken vegetable",61
3075,"Soup, condensed, canned, chicken with rice",68
3080,"CAMPBELL'S Low Sodium Soups, Chicken Broth",10
3082,"Mollusks, moist heat, cooked, blue, mussel",172
3084,"Pancakes, incomplete, dry mix, whole wheat",350
3085,"Chiton, gumboots (Alaska Native), leathery",83
3086,"Yogurt, CHOBANI, strawberry, nonfat, Greek",80
3090,"Beverages, chocolate malt powder, OVALTINE",372
3091,"Snacks, multigrain, brown rice, rice cakes",387
3098,"Onions, with salt, drained, boiled, cooked",42
3099,"Game meat, raw, separable lean only, bison",109
3100,"Game meat, raw, composite of cuts, beefalo",143
3103,"Potatoes, with salt, flesh and skin, baked",93
3106,CAMPBELL'S Homestyle Vegetable Medley Soup,37
3107,"Pasta, with added salt, unenriched, cooked",157
3108,"Celery, with salt, drained, boiled, cooked",18
3109,"Babyfood, dry, with bananas, mixed, cereal",391
3111,"Egg substitute, fat free, liquid or frozen",48
3112,"Beverages, Ruby Red cranberry, OCEAN SPRAY",45
3114,"LOMA LINDA Vege-Burger, unprepared, canned",114
3115,"LOMA LINDA Redi-Burger, unprepared, canned",146
3116,"LOMA LINDA Tender Bits, unprepared, canned",135
3118,"Alcoholic beverage, BUD LIGHT, light, beer",29
3122,"Sweet potato, without skin, boiled, cooked",76
3125,"CAMPBELL'S, Organic V8, V8 Vegetable Juice",20
3127,"Restaurant, shrimp and vegetables, Chinese",78
3128,"HEALTHY REQUEST, condensed, Vegetable Soup",79
3130,"Rice, cooked, enriched, short-grain, white",130
3131,"Rice, cooked, unenriched, glutinous, white",97
3132,"Candies, TWIZZLERS Strawberry Twists Candy",348
3133,"Syrups, with butter, pancake, table blends",291
3135,"Cereals ready-to-eat, KASHI INDIGO MORNING",364
3136,"Babyfood, strained, banana yogurt, dessert",78
3139,"PEPPERIDGE FARM, Whole Grain Oatmeal Bread",258
3140,"Beans, raw, sprouted, mature seeds, kidney",29
3143,"CAMPBELL'S, condensed, Cheddar Cheese Soup",84
3146,"Grapefruit juice, sweetened, canned, white",46
3148,"Beets, solids and liquids, canned, pickled",65
3149,"Beets, solids and liquids, canned, harvard",73
3150,"Candies, with high vitamin C, fruit snacks",352
3152,"Pancakes, incomplete, dry mix, whole-wheat",344
3155,"Nuts, unpeeled, dried, european, chestnuts",374
3156,"Lime juice, unsweetened, canned or bottled",21
3162,"Cereals, dry, plain, original, MALT-O-MEAL",365
3164,"KASHI Black Bean Mango, unprepared, frozen",115
3165,"Mushrooms, raw, or crimini, italian, brown",22
3167,"Malt beverage, includes non-alcoholic beer",37
3168,"Game meat, roasted, cooked, water, buffalo",131
3169,"CAMPBELL'S, condensed, Vegetable Beef Soup",65
3170,"Vitasoy USA, Vitasoy Light Vanilla Soymilk",30
3171,"Beverages, breakfast blend, brewed, coffee",2
3174,"Babyfood, strained, with egg yolks, cereal",51
3175,"Beverages, Acai Berry, V8 V- FUSION Juices",45
3176,"Beverages, Peach Mango, V8 V-FUSION Juices",49
3177,"Gravy, slow roast, turkey, FRANCO-AMERICAN",42
3183,"Apples, boiled, cooked, without skin, raw",53
3184,"Seeds, dried, whole, sisymbrium sp. seeds",318
3187,"Bread, commercially prepared, whole-wheat",252
3188,"Cereals ready-to-eat, COCOA PEBBLES, POST",397
3192,"Alcoholic beverage, low carb, light, beer",27
3193,"Beets, with salt, boiled. drained, cooked",44
3195,"Beverages, EAS soy protein powder, ABBOTT",405
3196,"GARDENBURGER Original, unprepared, frozen",155
3197,"Fish, dry heat, cooked, Atlantic, pollock",118
3199,"Bread, toasted, oat bran, reduced-calorie",239
3204,"Milk, lowfat, cultured, fluid, buttermilk",40
3205,"Beans, raw, sprouted, mature seeds, pinto",62
3206,"Pigeon peas (red gram), raw, mature seeds",343
3210,"Cauliflower, no salt added, cooked, green",32
3212,"Vegetables, drained solids, canned, mixed",49
3213,Soy sauce made from soy and wheat (shoyu),53
3215,"Beverages, ready-to-drink, Tropical Punch",10
3216,"Ruffed Grouse, raw, skinless, breast meat",112
3217,"USDA Commodity, Flour Mix Low-fat, Bakery",361
3218,"Chili con carne with beans, canned entree",107
3219,"Alcoholic beverages, higher alcohol, beer",58
3220,"Snacks, nonfat, fruit-filled, granola bar",342
3221,"Babyfood, junior, turkey and rice, dinner",56
3222,"Ground turkey, broiled, patties, fat free",138
3225,"Ice creams, 98% Fat Free Vanilla, BREYERS",137
3226,"Puddings, fat free, ready-to-eat, tapioca",94
3227,"Puddings, fat free, ready-to-eat, vanilla",89
3231,"Beverages, Limeade, Lemonada, MINUTE MAID",50
3234,"Jams, reduced sugar, marmalade, preserves",151
3235,"Squash, with salt, baked, hubbard, winter",50
3236,"Sauce, original, KC MASTERPIECE, barbecue",160
3240,"Pasta, cooked, made without egg, homemade",124
3241,"Chicken, raw, giblets, broilers or fryers",124
3242,"Turnip greens, solids and liquids, canned",14
3243,"Rose Hips, wild (Northern Plains Indians)",162
3244,"Sea lion, kidney (Alaska Native), Steller",93
3250,"Blueberries, drained, light syrup, canned",88
3251,"Prunes, stewed, dehydrated (low-moisture)",113
3253,"Beverages, low carb, MONSTER energy drink",5
3261,"Babyfood, junior, mixed vegetable, dinner",34
3265,"Turkey, roasted, cooked, meat only, whole",159
3267,"Babyfood, junior, tropical fruit, dessert",60
3269,"Waxgourd, raw, (chinese preserving melon)",13
3271,"Beef, raw, 97% lean meat / 3% fat, ground",121
3273,"Babyfood, dry, with bananas, rice, cereal",404
3274,"Cereals ready-to-eat, KASHI Berry Blossom",322
3279,"Beans, canned, mature seeds, black turtle",91
3283,"Babyfood, junior, green beans, vegetables",24
3284,"Soup, ready-to-serve, canned, chunky beef",66
3286,"Snacks, buckwheat, brown rice, rice cakes",380
3291,"Blueberries, frozen (Alaska Native), wild",44
3292,"Whale, raw (Alaska Native), liver, beluga",117
3294,"Lasagna with meat sauce, prepared, frozen",135
3295,"Mushrooms, without salt, cooked, shiitake",56
3296,"Bread, multi-grain (includes whole-grain)",265
3298,"Salad Dressing, fat-free, mayonnaise-like",84
3299,"Leeks, raw, (bulb and lower leaf-portion)",61
3300,"Soup, condensed, canned, chicken mushroom",100
3301,"Cereals ready-to-eat, RALSTON Corn Flakes",357
3302,"Milk, with lauric acid oil, fluid, filled",63
3303,"Salad dressing, fat-free, french dressing",132
3304,"Beans, plain or vegetarian, canned, baked",94
3305,"Cereals ready-to-eat, TRIX, GENERAL MILLS",384
3309,"Tortilla, Sakwavikaviki (Hopi), blue corn",276
3310,"Salad dressing, fat-free, ranch dressing",119
3311,"WORTHINGTON Choplets, unprepared, canned",103
3313,"Beverages, powder, lemonade-flavor drink",380
3315,"Babyfood, toddler, beef and rice, dinner",82
3317,"Fish, dry heat, cooked, european, turbot",122
3318,"PEPPERIDGE FARM, Light Style Wheat Bread",256
3321,"Babyfood, junior, chicken noodle, dinner",55
3323,"Applesauce, with salt, sweetened, canned",76
3324,"Soup, SWANSON Chicken Broth 99% Fat Free",4
3325,"Dock, with salt, drained, boiled, cooked",20
3326,"Nuts, unpeeled, raw, european, chestnuts",213
3329,"Beverages, Diet Cran Cherry, OCEAN SPRAY",4
3330,"Alcoholic beverage, sweet, dessert, wine",160
3333,"Fish, raw, Atlantic and Pacific, halibut",91
3334,"Rice, UNCLE BEN'S, dry, parboiled, brown",370
3336,"Babyfood, strained, dutch apple, dessert",75
3337,"Babyfood, strained, peach melba, dessert",60
3338,"Babyfood, junior, peach cobbler, dessert",67
3339,"Canada Goose, raw, skinless, breast meat",133
3340,"PEPPERIDGE FARM, Farmhouse Oatmeal Bread",275
3341,"PEPPERIDGE FARM, Hamburger Buns w/Sesame",280
3342,"Rolls, whole wheat, hamburger or hot dog",269
3344,"Beverages, Cran Pomegranate, OCEAN SPRAY",47
3346,"Pasta, with added salt, enriched, cooked",157
3347,"Soup, condensed, canned, mushroom barley",61
3348,"Grapefruit, all areas, pink and red, raw",42
3351,"KASHI, Frozen Entree, Chicken Florentine",106
3353,"Mushrooms, drained solids, canned, straw",32
3355,"Mollusks, raw, mixed species, cuttlefish",79
3357,"Babyfood, strained, apple yogurt dessert",96
3358,"Apples, with skin, golden delicious, raw",57
3360,"Lamb, raw, kidney, imported, New Zealand",84
3361,"Okra, with salt, drained, boiled, cooked",22
3364,"Crackers, low-sodium, fat-free, saltines",393
3366,"Gravy, slow roast, beef, FRANCO-AMERICAN",42
3368,"Passion-fruit, raw, purple, (granadilla)",97
3370,"Cereals ready-to-eat, KIX, GENERAL MILLS",357
3371,"Sea lion, heart (Alaska Native), Steller",102
3375,"Tomato juice, without salt added, canned",17
3376,"Cereals ready-to-eat, RALSTON CRISP RICE",394
3378,"Corn flour, unenriched, degermed, yellow",375
3379,"Alcoholic beverage, canned, whiskey sour",119
3381,"Beverages, canned, Clam and tomato juice",48
3382,"Beans, raw, sprouted, mature seeds, navy",67
3383,"Babyfood, strained, chicken soup, dinner",50
3386,"Beverages, with chicory, instant, coffee",355
3388,"Babyfood, strained, banana apple dessert",68
3391,"Rice, enriched, raw, medium-grain, white",360
3392,"Rice, Chinese restaurant, steamed, white",151
3395,"Cereals ready-to-eat, KASHI Simply Maize",371
3396,"Fish, raw (Alaska Native), meat, lingcod",79
3397,"Soup, condensed, canned, cream of celery",72
3398,"PEPPERIDGE FARM, Seeded Jewish Rye Bread",256
3400,"Babyfood, strained, creamed, corn, vegetables",57
3401,"Frankfurter, fat free, and turkey, pork, beef",109
3403,"Celery, without salt, drained, boiled, cooked",18
3404,"Crustaceans, raw, mixed species, spiny lobster",112
3407,"Restaurant, spaghetti with meat sauce, Italian",121
3408,"Fruit juice smoothie, BLUE MACHINE, NAKED JUICE",71
3409,"CAMPBELL'S Red and White, condensed, Beef Broth",12
3412,"Limeade, prepared with water, frozen concentrate",52
3414,"KASHI, Frozen Entree, Lemongrass Coconut Chicken",104
3417,"Pineapple, solids and liquids, juice pack, canned",60
3418,"Pineapple, solids and liquids, water pack, canned",32
3420,"Lambsquarters, with salt, drained, boiled, cooked",32
3422,"USDA Commodity, canned, meatless, spaghetti sauce",48
3423,"Rice cake, cracker (include hain mini rice cakes)",392
3425,"Potatoes, with salt, skin, cooked in skin, boiled",78
3430,"Turkey, roasted, meat only, from whole bird, wing",147
3433,"KASHI Spinach Artichoke Pasta, unprepared, frozen",103
3436,"Frozen novelties, No Sugar Added CREAMSICLE Pops",72
3438,"PEPPERIDGE FARM, 100% Whole Wheat Hamburger Buns",257
3439,"WORTHINGTON Low Fat Fri Chik, unprepared, canned",102
3441,"Vitasoy USA Organic Nasoya, Tofu Plus Extra Firm",92
3442,"Veal, raw, thymus, variety meats and by-products",101
3443,"Veal, raw, spleen, variety meats and by-products",98
3444,"Lamb, raw, spleen, variety meats and by-products",101
3449,"Beets, solids and liquids, no salt added, canned",28
3451,"Crustaceans, moist heat, cooked, dungeness, crab",110
3453,"Babyfood, strained, garden vegetable, vegetables",32
3457,"Apricot nectar, with added ascorbic acid, canned",56
3458,"HEALTHY REQUEST, condensed, Cream of Celery Soup",56
3459,"Frozen novelties, FUDGSICLE pops, No Sugar Added",124
3460,"Beverages, EVIAN, non-carbonated, bottled, water",0
3461,"Mountain yam, with salt, steamed, cooked, hawaii",82
3462,"Lentils, with salt, stir-fried, cooked, sprouted",101
3465,"Alcoholic beverage, 86 proof, whiskey, distilled",250
3466,"Lentils, with salt, boiled, cooked, mature seeds",114
3467,CAMPBELL'S Homestyle Potato Broccoli Cheese Soup,65
3470,"Cereals, dry, plain, instant, corn grits, QUAKER",343
3471,Soy sauce made from hydrolyzed vegetable protein,60
3472,"Alcoholic Beverage, Pinot Noir, red, table, wine",82
3473,"Groundcherries, raw, (cape-gooseberries or poha)",53
3474,"Rolls, wheat/cracked wheat, hamburger or hot dog",269
3476,"Alcoholic beverage, Riesling, white, table, wine",80
3478,"Soup, condensed, canned, manhattan, clam chowder",61
3481,"Cornmeal, enriched, degermed, self-rising, white",355
3482,"Babyfood, junior, applesauce and cherries, fruit",51
3483,"Babyfood, junior, applesauce and apricots, fruit",47
3485,"SPAGHETTIOS, SpaghettiOs A to Z's with Meatballs",95
3486,"Soup, condensed, canned, tomato beef with noodle",112
3487,"Escarole, no salt added, drained, boiled, cooked",19
3488,"Babyfood, strained, creamed, spinach, vegetables",37
3489,"CAMPBELL'S CHUNKY Soups, Hearty Beef Barley Soup",56
3490,"Fruit juice smoothie, GREEN MACHINE, NAKED JUICE",53
3493,"Beef, raw, spleen, variety meats and by-products",105
3495,"Lettuce, raw, iceberg (includes crisphead types)",14
3498,"Okra, with salt, drained, boiled, cooked, frozen",34
3499,"CAMPBELL'S Red and White, condensed, Lentil Soup",111
3500,"Duck, meat (Alaska Native), white-winged, scoter",84
3503,"Beans, raw, mature seeds, california red, kidney",330
3504,"Cereals ready-to-eat, Honey BUZZERS, MALT-O-MEAL",379
3505,"Milk, with added vitamin D, 3.25% milkfat, whole",61
3506,"Cereals ready-to-eat, KASHI 7 Whole Grain Flakes",337
3507,"Butterbur, without salt, drained, boiled, cooked",8
3508,"Burdock root, with salt, drained, boiled, cooked",88
3509,"Beans, with pork and tomato sauce, canned, baked",94
3510,"Cereals ready-to-eat, QUAKER Puffed Rice, QUAKER",383
3511,"Chard, with salt, drained, boiled, cooked, swiss",20
3512,"Crustaceans, raw (not previously frozen), shrimp",85
3513,"MORNINGSTAR FARMS Veggie Dog, unprepared, frozen",126
3515,"Cereals ready-to-eat, KELLOGG SCOOBY-DOO! cereal",376
3516,"Beverages, Orchard Blend, V8 SPLASH Juice Drinks",33
3518,"WORTHINGTON Vegetable Steaks, unprepared, canned",113
3521,"Babyfood, strained, vegetables and bacon, dinner",69
3523,"Beans, unprepared, frozen, immature seeds, pinto",170
3524,"Cereals, dry, 1 minute cook time, CREAM OF WHEAT",359
3527,"Chicken, raw, meat only, leg, broilers or fryers",120
3528,"Sweeteners, SPLENDA packets, sucralose, tabletop",336
3529,"Babyfood, junior, vegetables and chicken, dinner",53
3531,"Cereals ready-to-eat, KELLOGG'S CRISPIX, KELLOGG",378
3532,"Beverages, sweetened, ready-to-drink, green, tea",27
3535,"Soup, chunk style, low sodium, beef and mushroom",69
3536,"Arrowhead, without salt, drained, boiled, cooked",78
3537,"Peppers, unprepared, chopped, frozen, red, sweet",20
3538,"Sweet potato, drained solids, syrup pack, canned",108
3541,"Beverages, frozen concentrate, Fruit punch drink",162
3544,"Soup, ready-to-serve, chunky, canned, minestrone",53
3545,"Fish, with skin (Alaska Native), cooked, halibut",113
3549,"Pasta, as purchased, spinach, fresh-refrigerated",289
3550,"Sauce, ready-to-serve, spaghetti/marinara, pasta",50
3551,"SWANSON BROTH, Certified Organic Vegetable Broth",5
3553,"Alcoholic beverage, Semillon, white, table, wine",82
3556,"Cereals, dry, Whole Wheat Natural Cereal, QUAKER",333
3558,"Alcoholic Beverage, Sangiovese, red, table, wine",86
3562,"Prickly pears, broiled (Northern Plains Indians)",91
3565,"Rutabagas, without salt, drained, boiled, cooked",30
3566,"Lambsquarters, steamed (Northern Plains Indians)",48
3567,"Mollusks, moist heat, cooked, unspecified, whelk",275
3569,"Fruit juice smoothie, strawberry banana, ODWALLA",48
3570,"Turkey, roasted, cooked, light meat, all classes",147
3575,"Pears, with added sugar, stewed, sulfured, dried",140
3576,"Pear nectar, without added ascorbic acid, canned",60
3577,"KASHI, Frozen Entree, Sesame Chicken, STEAM MEAL",110
3580,"Kale, with salt, drained, boiled, cooked, frozen",30
3581,"Kale, with salt, drained, boiled, cooked, scotch",28
3583,"Orange juice, includes from concentrate, chilled",49
3587,"Rice and vermicelli mix, unprepared, beef flavor",359
