meal_id,name,calories
6160,"Chicken, batter, fried, cooked, meat and skin, back, broilers or fryers",331
6167,"Chicken, batter, fried, cooked, meat and skin, neck, broilers or fryers",330
6171,"SUBWAY, oven roasted chicken sub on white bread with lettuce and tomato",157
6174,"Chicken, batter, fried, cooked, meat and skin, wing, broilers or fryers",324
6187,"KFC, meat and skin with breading, Thigh, ORIGINAL RECIPE, Fried Chicken",269
6190,"Cereals ready-to-eat, bite size, KELLOGG'S FROSTED MINI-WHEATS, KELLOGG",350
6192,"Chicken, roasted, cooked, meat and skin, light meat, broilers or fryers",222
6197,"Chicken, batter, fried, cooked, meat and skin, leg, broilers or fryers",273
6198,"Soup, single brand, condensed, canned, beef with vegetables and barley",61
6199,"Chicken, flour, fried, cooked, meat and skin, back, broilers or fryers",331
6206,"Fast foods, prepared with garlic and parmesan cheese, soft, breadstick",343
6216,"Cereals ready-to-eat, HONEY BUNCHES OF OATS with vanilla bunches, POST",394
6219,"Cornmeal, enriched, with wheat flour added, bolted, self-rising, white",348
6223,"Cereals ready-to-eat, POST HONEY BUNCHES OF OATS with cinnamon bunches",400
6227,"Fast Foods, skin and breading removed, meat only, Thigh, Fried Chicken",178
6234,"KFC, meat and skin with breading, Wing, ORIGINAL RECIPE, Fried Chicken",297
6236,"DIGIORNO Pizza, baked, frozen, cheese stuffed crust, pepperoni topping",279
6238,"Chicken, roasted, cooked, meat and skin, drumstick, broilers or fryers",191
6239,"Chicken, raw, meat only, boneless, skinless, breast, broiler or fryers",120
6241,"KEEBLER, Sea Salt and Olive Oil Crackers, FLATBREAD CRISPS, TOWN HOUSE",443
6245,"Chicken, flour, fried, cooked, meat and skin, neck, broilers or fryers",332
6251,"Chicken, flour, fried, cooked, meat and skin, wing, broilers or fryers",321
6255,"Snacks, whole-wheat including both salted and unsalted, hard, pretzels",362
6256,"Veal, breaded, pan-fried, cooked, separable lean only, leg (top round)",216
6264,"Chicken, stewed, cooked, meat and skin, light meat, broilers or fryers",201
6265,"Chicken, roasted, cooked, meat and skin, dark meat, broilers or fryers",253
6275,"Chicken, flour, fried, cooked, meat and skin, leg, broilers or fryers",254
6276,"Chicken, stewed, cooked, meat and skin, drumstick, broilers or fryers",204
6283,"Pie crust, chilled, graham cracker, prepared from recipe, cookie-type",484
6290,"Pasta, dry, remaining enriched semolina, 51% whole wheat, whole grain",361
6304,"Fast Foods, skin and breading removed, meat only, Wing, Fried Chicken",215
6309,"Cereals, with salt, cooked with water, whole wheat hot natural cereal",62
6310,"KFC, meat and skin with breading, Breast, EXTRA CRISPY, Fried Chicken",268
6326,"Cereals ready-to-eat, KRETSCHMER Honey Crunch Wheat Germ, SUN COUNTRY",372
6327,"PILLSBURY, refrigerated dough, Artificial Flavor, Buttermilk Biscuits",236
6337,"Chicken, stewed, cooked, meat and skin, dark meat, broilers or fryers",233
6344,"Wheat flour, enriched, unbleached, 11.5% protein, white (industrial)",363
6366,"POPEYES, meat and skin with breading, Drumstick, Mild, Fried Chicken",293
6375,"Chicken, raw, meat and skin and giblets and neck, broilers or fryers",213
6380,"Biscuits, baked, higher fat, refrigerated dough, plain or buttermilk",324
6381,"KFC, meat and skin with breading, Thigh, EXTRA CRISPY, Fried Chicken",309
6386,"Wheat flour, unenriched, bleached, 11.5% protein, white (industrial)",363
6409,"Pie crust, chilled, vanilla wafer, prepared from recipe, cookie-type",531
6425,"SUBWAY, black forest ham sub on white bread with lettuce and tomato",151
6440,"Cereals ready-to-eat, KELLOGG'S SPECIAL K Multigrain Oats and Honey",362
6451,"Cereals, without salt, prepared with water, instant, CREAM OF WHEAT",62
6452,"Fast Food, regular crust, pepperoni topping, 14"" pizza, Pizza Chain",282
6453,"English muffins, with ca prop (includes sourdough), enriched, plain",227
6456,"DIGIORNO Pizza, baked, frozen, thin crispy crust, pepperoni topping",283
6460,"Biscuits, baked, lower fat, refrigerated dough, plain or buttermilk",319
6467,"Doughnuts, unenriched (includes honey buns), glazed, yeast-leavened",403
6469,"Chicken, roasted, cooked, meat and skin, breast, broilers or fryers",197
6472,"KFC, meat and skin with breading, Wing, EXTRA CRISPY, Fried Chicken",337
6474,"Chicken, roasted, cooked, meat only, light meat, broilers or fryers",173
6486,"Bread, made with low fat (2%) milk, prepared from recipe, cornbread",266
6504,"Breakfast bars, coconut (include granola bar), raisins, sugar, oats",464
6513,"DIGIORNO Pizza, baked, frozen, cheese stuffed crust, cheese topping",279
6523,"Wheat flour, enriched, bleached, 11.5% protein, white (industrial)",363
6524,"Wheat flour, enriched, unbleached, 10% protein, white (industrial)",366
6528,"Chicken, roasted, cooked, meat and skin, thigh, broilers or fryers",232
6563,"KELLOGG'S, Chocolate Chip Cookie Dough Toaster Pastries, POP-TARTS",387
6564,"Chicken, stewed, cooked, meat and skin, breast, broilers or fryers",184
6567,"Chicken, stewed, cooked, meat only, light meat, broilers or fryers",159
6568,"Chicken, roasted, cooked, meat only, dark meat, broilers or fryers",205
6570,"Beverages, powder, orange flavor, GATORADE, QUAKER OATS, drink mix",388
6572,"Wheat flour, unenriched, bleached, 10% protein, white (industrial)",366
6585,"Wheat flour, unenriched, bleached, 13% protein, white (industrial)",362
6586,"Wheat flour, unenriched, bleached, 15% protein, white (industrial)",362
6606,"Bread, frozen, commercially prepared, whole wheat, chapati or roti",299
6621,"POPEYES, meat and skin with breading, Breast, Mild, Fried Chicken",274
6622,"Chicken, stewed, cooked, meat only, drumstick, broilers or fryers",169
6623,"Chicken, raw, meat only, drumstick, dark meat, broilers or fryers",116
6629,"Chicken, roasted, cooked, meat and skin, back, broilers or fryers",300
6638,"Chicken, stewed, cooked, meat and skin, thigh, broilers or fryers",232
6655,"Cereals ready-to-eat, Regular, KRETSCHMER Wheat Germ, SUN COUNTRY",366
6656,"Fast Food, thick crust, pepperoni topping, 14"" pizza, Pizza Chain",287
6662,"Onion rings, heated in oven, prepared, frozen, par fried, breaded",276
6664,"Chicken, batter, fried, cooked, meat and skin, broilers or fryers",289
6675,"Doughnuts, enriched (includes honey buns), glazed, yeast-leavened",421
6677,"Chicken, fried, cooked, meat only, light meat, broilers or fryers",192
6678,"Chicken, stewed, cooked, meat only, dark meat, broilers or fryers",192
6685,"Wheat flour, unenriched, bleached, 9% protein, white (industrial)",367
6687,"DIGIORNO Pizza, baked, frozen, thin crispy crust, supreme topping",255
6690,"Chicken, cooked simmered, meat and skin, neck, broilers or fryers",247
6699,"Chicken, roasted, cooked, meat and skin, wing, broilers or fryers",254
6701,"Restaurant, fried, battered or breaded, fish fillet, family style",219
6703,"Fast Food, regular crust, sausage topping, 14"" pizza, Pizza Chain",280
6719,"DOMINO'S 14"" EXTRAVAGANZZA FEAST Pizza, Classic Hand-Tossed Crust",244
6721,"Fast Foods, meat and skin with breading, Drumstick, Fried Chicken",267
6722,"Bread, commercially prepared (includes soft bread crumbs), white",266
6727,"Chicken, fried, cooked, meat only, drumstick, broilers or fryers",195
6728,"Chicken, roasted, cooked, meat and skin, leg, broilers or fryers",184
6731,"Crustaceans, moist heat, cooked, farmed, mixed species, crayfish",87
6733,"Chicken, stewed, cooked, meat and skin, back, broilers or fryers",258
6734,"Pizza, cooked, frozen, regular crust, meat and vegetable topping",276
6737,"SUBWAY, turkey breast sub on white bread with lettuce and tomato",147
6742,"Bread, unenriched (includes corn muffin mix), dry mix, cornbread",418
6743,"Cereals ready-to-eat, pecan bunches, HONEY BUNCHES OF OATS, POST",399
6744,"Pie crust, baked, enriched, ready-to-bake, frozen, standard-type",508
6749,"Bread, low sodium no salt, toasted, commercially prepared, white",293
6752,"SUBWAY, lettuce and tomato, B.L.T. sub on white bread with bacon",205
6754,"POPEYES, meat and skin with breading, Thigh, Mild, Fried Chicken",310
6762,"Cereals ready-to-eat, KRETSCHMER Toasted Wheat Bran, SUN COUNTRY",200
6774,"Chicken, flour, fried, cooked, meat and skin, broilers or fryers",269
6775,"Fast Food, regular crust, cheese topping, 14"" pizza, Pizza Chain",266
6784,"Chicken, fried, cooked, meat only, dark meat, broilers or fryers",239
6789,"Wheat flour, enriched, bleached, 10% protein, white (industrial)",366
6790,"Cereals ready-to-eat, honey roasted, HONEY BUNCHES OF OATS, POST",401
6793,"Fast Food, stuffed crust, cheese topping, 14"" pizza, Pizza Chain",274
6801,"Pasta, cooked, remaining enriched semolina, 51% whole wheat, whole grain",156
6805,"KFC, meat and skin with breading, Drumstick, ORIGINAL RECIPE, Fried Chicken",239
6831,"Cereals ready-to-eat, Bite Size, Maple & Brown Sugar, FROSTED MINI-WHEATS, KELLOGG'S",351
6833,"Fast foods, turkey breast on white bread with lettuce and tomato, submarine sandwich",147
6848,"English muffins, without calcium propionate (includes sourdough), unenriched, plain",235
6907,"Chicken, braised, cooked, meat only, boneless, skinless, breast, broiler or fryers",157
6908,"Chicken, grilled, cooked, meat only, boneless, skinless, breast, broiler or fryers",151
6927,"SUBWAY, lettuce and tomato, steak & cheese sub on white bread with American cheese",183
6941,"Cereals ready-to-eat, FROSTED MINI-WHEATS Bite Size Strawberry Delight, KELLOGG'S",352
6943,"Fast foods, roast beef on white bread with lettuce and tomato, submarine sandwich",156
6946,"PILLSBURY Golden Layer Buttermilk Biscuits, refrigerated dough, Artificial Flavor",307
6954,"KFC, skin and breading removed, meat only, Drumstick, EXTRA CRISPY, Fried Chicken",170
6972,"Chicken, braised, cooked, meat and skin, drumstick, dark meat, broilers or fryers",187
6976,"KFC, skin and breading removed, meat only, Breast, ORIGINAL RECIPE, Fried Chicken",149
6996,"English muffins, with calcium propionate (includes sourdough), unenriched, plain",235
6997,"English muffins, without calcium propionate(includes sourdough), enriched, plain",235
7018,"Bread, and rice flour, rice starch, made with potato extract, white, gluten-free",320
7022,"KFC, skin and breading removed, meat only, Thigh, ORIGINAL RECIPE, Fried Chicken",175
7023,"School Lunch, cooked, frozen, whole grain, thick crust, pepperoni topping, pizza",259
7050,"Fast foods, cold cut on white bread with lettuce and tomato, submarine sandwich",213
7058,"Cereals, prepared with water, with cinnamon and spice, fortified, instant, oats",96
7060,"School Lunch, cooked, frozen, whole grain, thin crust, pepperoni topping, pizza",254
7080,"KFC, skin and breading removed, meat only, Wing, ORIGINAL RECIPE, Fried Chicken",216
7096,"Cereals ready-to-eat, KELLOGG's FROSTED MINI-WHEATS Bite Size Blueberry Muffin",352
7098,"Chicken, original seasoning, rotisserie, cooked, skin only, broilers or fryers",406
7108,"Cereals, prepared with water, with raisins and spice, fortified, instant, oats",88
7111,"School Lunch, cooked, frozen, whole grain, thick crust, sausage topping, pizza",257
7112,"KFC, skin and breading removed, meat only, Breast, EXTRA CRISPY, Fried Chicken",153
7121,"Bread, made with tapioca starch and brown rice flour, whole grain, gluten-free",309
7137,"Chicken, roasted, cooked, meat only, drumstick, dark meat, broilers or fryers",155
7149,"POPEYES, skin and breading removed, meat only, Drumstick, Mild, Fried Chicken",170
7150,"Cereals, without salt, cooked with water, regular (10 minute), CREAM OF WHEAT",50
7151,"Veal, not breaded, pan-fried, cooked, separable lean and fat, leg (top round)",211
7156,"School Lunch, cooked, frozen, whole grain, thick crust, cheese topping, pizza",254
7157,"School Lunch, cooked, frozen, whole grain, thin crust, sausage topping, pizza",250
7158,"KFC, skin and breading removed, meat only, Thigh, EXTRA CRISPY, Fried Chicken",179
7171,"Chicken, braised, cooked, meat and skin, thigh, dark meat, broilers or fryers",229
7172,"Chicken, braised, cooked, meat only, drumstick, dark meat, broilers or fryers",149
7178,"Chicken, batter, fried, cooked, meat and skin, light meat, broilers or fryers",277
7183,"Fast Food, regular crust, meat and vegetable topping, 14"" pizza, Pizza Chain",244
7197,"School Lunch, cooked, frozen, whole grain, thin crust, cheese topping, pizza",247
7199,"KFC, skin and breading removed, meat only, Wing, EXTRA CRISPY, Fried Chicken",236
7201,"Chicken, batter, fried, cooked, meat and skin, drumstick, broilers or fryers",268
7206,"Bread, and/or tapioca, corn starch, made with rice flour, white, gluten-free",248
7218,"Chicken, flour, fried, cooked, meat and skin, light meat, broilers or fryers",246
7219,"Chicken, batter, fried, cooked, meat and skin, dark meat, broilers or fryers",298
7234,"Fast foods, tuna on white bread with lettuce and tomato, submarine sandwich",218
7236,"Cereals ready-to-eat, chocolate, KELLOGG'S FROSTED MINI-WHEATS LITTLE BITES",354
7247,"Chicken, flour, fried, cooked, meat and skin, drumstick, broilers or fryers",245
7273,"Chicken, flour, fried, cooked, meat and skin, dark meat, broilers or fryers",285
7297,"Cereals, with salt, cooked with water, regular (10 minute), CREAM OF WHEAT",50
7299,"Pasta, cooked, remaining unenriched semolina, 51% whole wheat, whole grain",159
7301,"Cereals ready-to-eat, little bites, KELLOGG'S FROSTED MINI-WHEATS, KELLOGG",351
7302,"Fast Foods, skin and breading removed, meat only, Drumstick, Fried Chicken",172
7320,"POPEYES, skin and breading removed, meat only, Breast, Mild, Fried Chicken",157
7321,"KEEBLER, Fudge Dipped, Sandies Shortbread Cookies, 100 Calorie RIGHT BITES",462
7332,"Fast foods, ham on white bread with lettuce and tomato, submarine sandwich",151
7334,"Veal, not breaded, pan-fried, cooked, separable lean only, leg (top round)",183
7348,"Chicken, batter, fried, cooked, meat and skin, breast, broilers or fryers",260
7353,"Fast foods, and tomato on white bread, lettuce, bacon, submarine sandwich",205
7355,"Cereals ready-to-eat, unfrosted bite size, KELLOGG'S MINI-WHEATS, KELLOGG",342
7356,"Crustaceans, raw (may have been previously frozen), mixed species, shrimp",71
7358,"Veal, breaded, pan-fried, cooked, separable lean and fat, leg (top round)",238
7365,"POPEYES, skin and breading removed, meat only, Thigh, Mild, Fried Chicken",188
7368,"Bread, and eggs, 80% margarine, prepared with 2% milk, dry mix, cornbread",330
7374,"Cereals ready-to-eat, with real strawberries, HONEY BUNCHES OF OATS, POST",399
7376,"Chicken, braised, cooked, meat only, thigh, dark meat, broilers or fryers",176
7380,"LITTLE CAESARS 14"" Original Round Meat and Vegetable Pizza, Regular Crust",243
7383,"CAMPBELL'S Red and White, condensed, Beef with Vegetables and Barley Soup",71
7385,"Nuts, without salt, all flavors except macadamia, wheat-based, formulated",647
7389,"Cereals ready-to-eat, Wheat and Honey, Oats, 100% Natural Granola, QUAKER",421
7393,"Chicken, flour, fried, cooked, meat and skin, breast, broilers or fryers",222
7397,"Chicken, batter, fried, cooked, meat and skin, thigh, broilers or fryers",277
7401,"POPEYES, skin and breading removed, meat only, Wing, Mild, Fried Chicken",212
7405,"Pickles, low sodium (includes bread and butter pickles), sweet, cucumber",122
7421,"KFC, meat and skin with breading, Drumstick, EXTRA CRISPY, Fried Chicken",274
7422,"KFC, meat and skin with breading, Breast, ORIGINAL RECIPE, Fried Chicken",231
7423,"Chicken, roasted, meat and skin and giblets and neck, broilers or fryers",234
7434,"Cereals, without salt, cooked with water, whole wheat hot natural cereal",62
7440,"Bread, made with tapioca starch and brown rice flour, white, gluten-free",298
7457,"Cereals ready-to-eat, spoon-size, lightly frosted, Shredded Wheat, POST",352
7472,"Cornmeal, enriched, with wheat flour added, bolted, self-rising, yellow",348
7473,"Chicken, flour, fried, cooked, meat and skin, thigh, broilers or fryers",262
7491,"Cereals ready-to-eat, and Raisins, Honey, Wheat, QUAKER 100% Natural Granola with Oats, QUAKER",412
7494,"Fast foods, roast beef and ham on white bread with lettuce and tomato, turkey, submarine sandwich",146
7525,"SUBWAY, tomato and sweet onion sauce, sweet onion chicken teriyaki sub on white bread with lettuce",155
7553,"Cereals, prepared with water (boiling water added or microwaved), plain, fortified, instant, oats",68
7624,"Fast foods, lettuce and tomato, steak and cheese on white bread with cheese, submarine sandwich",183
7726,"Chicken, original seasoning, rotisserie, cooked, meat and skin, drumstick, broilers or fryers",215
7730,"Cereals, dry, quick (1-3 minutes), assorted brands including CREAM OF WHEAT, enriched, farina",360
7776,"Cereals, without salt, microwaved, cooked with water, 2 1/2 minute cook time, CREAM OF WHEAT",52
7781,"Chicken, raw, with added solution, meat only, boneless, skinless, breast, broilers or fryers",108
7803,"Cereals ready-to-eat, Raspberry, KELLOGG'S FROSTED MINI-WHEATS Touch of Fruit in the Middle",342
7831,"Cereals, without salt, stove-top, cooked with water, 2 1/2 minute cook time, CREAM OF WHEAT",56
7844,"Fast foods, oven roasted chicken on white bread with lettuce and tomato, submarine sandwich",157
7874,"Chicken, original seasoning, rotisserie, cooked, meat and skin, breast, broilers or fryers",184
7907,"Chicken, original seasoning, rotisserie, cooked, meat only, drumstick, broilers or fryers",176
7925,"Chicken, original seasoning, rotisserie, cooked, meat and skin, thigh, broilers or fryers",233
7952,"Chicken, original seasoning, rotisserie, cooked, meat and skin, back, broilers or fryers",260
7967,"Cereals ready-to-eat, raisin, KELLOGG's FROSTED MINI-WHEATS Touch of Fruit in the Middle",343
7971,"Cereals, without salt, microwaved, cooked with water, 1 minute cook time, CREAM OF WHEAT",55
7978,"Chicken, original seasoning, rotisserie, cooked, meat and skin, wing, broilers or fryers",266
7983,"Crustaceans, moist heat (may have been previously frozen), cooked, mixed species, shrimp",119
8019,"English muffins, with calcium propionate (includes sourdough), enriched, toasted, plain",270
8026,"Cereals, without salt, stove-top, cooked with water, 1 minute cook time, CREAM OF WHEAT",56
8055,"Chicken, original seasoning, rotisserie, cooked, meat only, breast, broilers or fryers",137
8068,"Chicken, batter, fried, cooked, meat and skin and giblets and neck, broilers or fryers",291
8110,"Chicken, original seasoning, rotisserie, cooked, meat only, thigh, broilers or fryers",196
8119,"Chicken, flour, fried, cooked, meat and skin and giblets and neck, broilers or fryers",272
8151,"Chicken, original seasoning, rotisserie, cooked, meat only, back, broilers or fryers",205
8152,"Chicken, original seasoning, rotisserie, cooked, meat only, wing, broilers or fryers",197
8159,"KFC, skin and breading removed, meat only, Drumstick, ORIGINAL RECIPE, Fried Chicken",175
8224,"Cereals, without salt, cooked with water, quick (1-3 minutes), assorted brands including CREAM OF WHEAT, enriched, farina",55
8226,"Cereals, with salt, cooked with water (includes boiling and microwaving), unenriched, regular and quick and instant, oats",71
8246,"Fast foods, tomato and sweet onion sauce, sweet onion chicken teriyaki on white bread with lettuce, submarine sandwich",155
8328,"Cereals, without salt, cooked with water (includes boiling and microwaving), unenriched, regular and quick, oats",71
8591,"Chicken, braised, cooked, with added solution, meat only, boneless, skinless, breast, broiler or fryers",145
8592,"Chicken, grilled, cooked, with added solution, meat only, boneless, skinless, breast, broiler or fryers",148
8772,"Pan Dulce, contains wheat flour and rice flour, cookie-like, Salpora de Arroz con Azucar, LA RICURA",445
